,senders,times
0,16,2.1
1,80,4.0
2,96,3.3000000000000003
3,32,4.4
4,48,5.7
5,64,5.2
6,16,8.1
7,96,8.5
8,80,10.3
9,32,11.200000000000001
10,64,11.8
11,48,12.700000000000001
12,96,13.700000000000001
13,16,14.1
14,80,16.6
15,32,18.0
16,64,18.400000000000002
17,96,18.900000000000002
18,48,19.7
19,16,20.1
20,80,22.0
21,32,23.0
22,96,22.7
23,64,23.1
24,16,24.2
25,48,24.3
26,80,26.3
27,96,26.400000000000002
28,32,27.5
29,64,27.5
30,16,28.3
31,48,28.900000000000002
32,80,30.6
33,96,30.1
34,32,32.0
35,64,31.900000000000002
36,16,32.4
37,48,33.5
38,96,33.8
39,80,34.9
40,16,36.5
41,32,36.5
42,64,36.300000000000004
43,96,37.5
44,48,38.1
45,80,39.2
46,16,40.6
47,32,41.0
48,64,40.7
49,96,42.5
50,96,58.5
51,80,60.4
52,16,61.2
53,32,61.6
54,48,61.4
55,64,61.4
56,96,62.7
57,80,64.7
58,16,65.3
59,48,66.0
60,64,65.8
61,32,66.1
62,96,66.4
63,80,69.0
64,16,69.4
65,32,70.60000000000001
66,48,70.60000000000001
67,64,70.2
68,96,70.10000000000001
69,16,73.5
70,80,73.3
71,96,73.8
72,64,74.60000000000001
73,32,75.10000000000001
74,48,75.2
75,16,77.60000000000001
76,80,77.60000000000001
77,96,77.5
78,64,79.0
79,32,79.60000000000001
80,48,79.8
81,96,81.5
82,16,83.3
83,80,83.9
84,64,88.8
85,96,89.0
86,32,90.10000000000001
87,48,90.7
88,16,92.10000000000001
89,80,93.10000000000001
90,96,96.5
91,64,98.8
92,16,100.9
93,32,100.60000000000001
94,48,101.4
95,80,101.9
96,96,103.10000000000001
97,64,106.5
98,16,107.7
99,32,108.5
100,96,109.0
101,48,109.60000000000001
102,80,109.10000000000001
103,16,114.5
104,64,114.10000000000001
105,96,114.9
106,32,116.4
107,80,116.3
108,48,117.8
109,96,120.8
110,16,121.2
111,64,121.4
112,32,122.60000000000001
113,80,122.2
114,48,123.4
115,96,124.8
116,16,125.60000000000001
117,64,126.2
118,80,126.8
119,32,127.4
120,48,128.4
121,96,128.8
122,16,130.0
123,64,131.0
124,80,131.4
125,32,132.2
126,96,132.8
127,48,133.4
128,16,134.4
129,64,135.8
130,80,136.0
131,32,137.0
132,96,136.8
133,16,138.8
134,48,138.4
135,64,140.6
136,80,140.6
137,96,140.8
138,32,142.9
139,16,145.6
140,48,146.20000000000002
141,96,146.9
142,80,148.0
143,64,148.5
144,32,151.0
145,16,152.6
146,96,153.0
147,48,154.6
148,80,155.4
149,64,156.4
150,16,159.6
151,32,159.1
152,96,159.1
153,48,162.4
154,80,162.3
155,64,163.3
156,96,164.1
157,16,165.3
158,32,165.5
159,48,169.0
160,80,168.3
161,64,169.6
162,96,169.1
163,16,171.0
164,32,171.9
165,80,174.3
166,96,174.1
167,48,175.6
168,64,175.9
169,16,176.70000000000002
170,32,178.3
171,96,179.1
172,80,180.3
173,16,202.3
174,48,202.9
175,64,202.6
176,80,202.6
177,96,202.3
178,32,203.1
179,16,207.0
180,96,206.5
181,64,207.70000000000002
182,80,207.5
183,32,208.20000000000002
184,48,208.20000000000002
185,96,210.70000000000002
186,16,211.70000000000002
187,64,212.8
188,80,212.4
189,32,213.3
190,48,213.5
191,96,214.9
192,16,216.4
193,64,217.9
194,80,217.3
195,32,218.4
196,48,218.8
197,96,219.1
198,16,221.1
199,80,222.70000000000002
200,64,223.8
201,32,224.70000000000002
202,96,224.20000000000002
203,48,225.4
204,16,226.9
205,80,228.70000000000002
206,96,229.3
207,64,230.20000000000002
208,32,231.20000000000002
209,16,232.70000000000002
210,48,232.1
211,80,234.70000000000002
212,96,234.4
213,64,236.6
214,32,237.70000000000002
215,16,238.5
216,48,238.8
217,96,239.5
218,80,240.70000000000002
219,64,244.5
220,16,246.5
221,32,246.9
222,96,246.6
223,48,249.0
224,80,249.4
225,64,254.0
226,96,253.70000000000002
227,16,254.9
228,32,256.9
229,80,258.1
230,48,259.3
231,96,260.8
232,16,261.9
233,64,261.9
234,32,263.1
235,80,263.4
236,48,264.4
237,96,264.9
238,16,266.4
239,64,266.8
240,32,268.1
241,80,268.2
242,96,269.0
243,48,269.5
244,16,270.9
245,64,271.7
246,80,273.0
247,32,273.1
248,96,273.1
249,48,274.6
250,16,275.40000000000003
251,64,276.6
252,80,277.8
253,96,277.2
254,32,278.1
255,16,279.90000000000003
256,48,279.7
257,96,281.6
258,64,282.5
259,80,285.40000000000003
260,32,287.5
261,16,288.90000000000003
262,96,289.2
263,48,291.0
264,64,292.7
265,80,294.8
266,96,296.8
267,16,297.90000000000003
268,32,298.40000000000003
269,48,301.7
270,64,302.1
271,80,303.0
272,96,303.2
273,16,304.7
274,32,306.1
275,96,308.90000000000003
276,48,309.40000000000003
277,64,309.3
278,80,309.8
279,16,311.2
280,32,313.6
281,96,314.6
282,64,316.5
283,80,316.6
284,16,317.7
285,48,317.1
286,96,320.3
287,32,321.1
288,80,335.8
289,96,337.90000000000003
290,16,340.2
291,64,341.5
292,32,342.90000000000003
293,48,342.40000000000003
294,96,344.8
295,80,345.1
296,16,347.3
297,64,349.40000000000003
298,48,350.90000000000003
299,96,350.90000000000003
300,32,351.2
301,80,352.5
