,senders,times
201,256,72.0
202,320,71.4
203,64,73.0
204,208,72.9
205,240,72.3
206,176,74.0
207,224,73.10000000000001
208,304,73.10000000000001
209,16,75.0
210,80,74.8
211,112,74.5
212,144,74.7
213,240,75.9
214,272,75.7
215,288,75.2
216,32,76.7
217,48,76.8
218,96,76.5
219,160,76.10000000000001
220,192,76.3
221,208,76.4
222,224,76.9
223,256,77.10000000000001
224,304,77.4
225,16,78.4
226,64,78.5
227,128,78.4
228,320,79.0
229,80,79.3
230,144,79.2
231,176,79.7
232,208,79.9
233,240,79.5
234,288,79.8
235,112,80.4
236,160,81.0
237,224,80.7
238,272,80.60000000000001
239,16,82.9
240,304,83.4
241,32,84.10000000000001
242,48,84.2
243,208,85.9
244,240,86.0
245,256,85.9
246,224,87.9
247,16,88.5
248,80,89.3
249,144,89.8
250,288,90.7
251,208,91.9
252,272,91.7
253,64,92.10000000000001
254,160,92.8
255,192,93.0
256,240,92.5
257,304,92.9
258,16,94.10000000000001
259,96,95.0
260,224,95.10000000000001
261,32,96.60000000000001
262,176,96.60000000000001
263,48,97.10000000000001
264,208,97.9
265,112,98.4
266,240,99.0
267,256,98.8
268,16,99.7
269,80,99.3
270,144,100.4
271,224,101.9
272,288,101.4
273,304,101.9
274,272,102.2
275,128,103.9
276,160,103.3
277,208,103.2
278,16,104.5
279,64,104.4
280,240,104.4
281,32,106.4
282,48,106.9
283,80,107.0
284,320,106.5
285,224,107.7
286,144,108.4
287,176,108.7
288,192,108.7
289,208,108.2
290,256,108.3
291,16,109.3
292,240,109.8
293,288,109.60000000000001
294,304,109.2
295,96,110.5
296,112,110.60000000000001
297,272,110.7
298,160,112.10000000000001
299,208,113.2
300,224,113.5
301,16,114.10000000000001
302,64,114.9
303,80,114.7
304,32,115.7
305,240,115.2
306,48,116.2
307,144,116.4
308,304,116.5
309,256,117.8
310,288,117.8
311,16,118.9
312,208,118.2
313,224,119.3
314,272,119.2
315,160,120.9
316,176,120.2
317,240,120.60000000000001
318,80,121.7
319,112,121.7
320,128,121.2
321,192,121.7
322,16,122.60000000000001
323,32,122.8
324,48,123.0
325,64,122.9
326,96,122.4
327,144,122.60000000000001
328,208,122.2
329,304,122.4
330,320,122.3
331,224,123.3
332,256,124.0
333,288,123.4
334,240,124.4
335,272,124.5
336,208,125.8
337,16,126.2
338,80,126.5
339,160,126.2
340,176,126.5
341,144,127.5
342,224,127.3
343,304,127.10000000000001
344,32,128.3
345,48,128.4
346,64,128.9
347,112,128.2
348,192,129.0
349,240,128.2
350,288,128.4
351,16,129.8
352,96,129.8
353,128,129.6
354,208,129.4
355,256,129.6
356,272,129.8
357,320,130.9
358,80,131.3
359,160,131.5
360,224,131.3
361,240,132.0
362,304,131.8
363,144,132.4
364,176,132.8
365,208,133.0
366,16,133.4
367,32,133.8
368,48,133.8
369,288,133.4
370,64,134.9
371,112,134.7
372,224,135.3
373,240,135.8
374,256,135.2
375,272,135.1
376,16,137.0
377,80,136.1
378,160,136.8
379,192,136.3
380,208,136.6
381,304,136.5
382,96,137.20000000000002
383,128,138.0
384,144,137.3
385,288,138.4
386,32,139.3
387,48,139.20000000000002
388,176,139.1
389,224,139.3
390,240,139.6
391,320,139.5
392,16,140.6
393,64,140.9
394,80,140.9
395,208,140.20000000000002
396,256,140.8
397,272,140.4
398,112,141.3
399,304,141.20000000000002
400,144,143.70000000000002
401,160,143.5
402,16,145.5
403,208,145.3
404,224,145.3
405,240,145.1
406,288,146.20000000000002
407,32,148.9
408,48,148.8
409,80,148.8
410,192,148.20000000000002
411,304,148.70000000000002
412,272,149.20000000000002
413,16,150.4
414,96,150.6
415,176,151.0
416,208,150.4
417,240,150.6
418,256,150.6
419,64,151.70000000000002
420,144,151.9
421,224,151.3
422,160,152.6
423,112,153.8
424,288,154.70000000000002
425,16,155.3
426,128,155.6
427,208,155.5
428,80,156.70000000000002
429,240,156.1
430,304,156.20000000000002
431,224,157.3
432,272,158.0
433,32,158.5
434,48,158.4
435,16,160.20000000000002
436,144,160.1
437,208,160.6
438,256,160.4
439,320,160.1
440,64,162.0
441,160,161.5
442,240,161.5
443,176,162.20000000000002
444,192,162.1
445,224,162.70000000000002
446,288,162.5
447,304,163.0
448,80,163.6
449,96,163.8
450,16,164.4
451,112,164.4
452,208,165.0
453,48,165.9
454,272,165.20000000000002
455,32,166.1
456,144,166.6
457,240,166.20000000000002
458,224,167.70000000000002
459,256,168.0
460,16,168.6
461,128,168.9
462,160,168.6
463,80,169.9
464,208,169.4
465,288,169.20000000000002
466,304,169.1
467,64,170.3
468,240,170.9
469,176,171.1
470,16,172.8
471,192,172.6
472,224,172.70000000000002
473,272,172.20000000000002
474,32,173.6
475,48,173.20000000000002
476,112,173.6
477,144,173.1
478,208,173.8
479,320,173.3
480,96,174.6
481,160,175.70000000000002
482,240,175.6
483,256,175.6
484,288,175.9
485,304,175.20000000000002
486,16,177.0
487,80,176.20000000000002
488,224,177.70000000000002
489,64,178.6
490,208,178.20000000000002
491,144,179.6
492,176,180.0
493,272,179.20000000000002
494,48,180.5
495,240,180.3
496,32,181.1
497,16,182.4
498,16,199.5
499,208,201.3
500,224,201.70000000000002
501,240,201.5
502,80,202.5
503,160,203.0
504,272,203.0
505,288,202.8
506,304,202.3
507,16,203.20000000000002
508,32,203.5
509,48,203.8
510,64,203.8
511,144,203.1
512,256,203.20000000000002
513,96,204.9
514,112,204.1
515,176,204.4
516,192,204.6
517,128,205.3
518,208,205.1
519,224,205.9
520,240,205.5
521,16,206.9
522,320,206.1
523,80,207.6
524,304,207.20000000000002
525,144,208.3
526,160,208.6
527,208,208.9
528,272,208.6
