,senders,times
224,32,66.9
225,80,66.7
226,128,66.4
227,160,66.3
228,224,66.5
229,320,66.6
230,384,66.7
231,144,67.9
232,240,67.5
233,256,67.9
234,272,67.1
235,416,67.3
236,352,69.0
237,368,68.8
238,16,69.3
239,48,69.2
240,64,69.2
241,176,69.4
242,192,69.2
243,400,69.60000000000001
244,160,70.3
245,208,70.8
246,224,70.5
247,288,70.3
248,304,70.10000000000001
249,336,70.2
250,32,71.9
251,80,71.7
252,112,71.2
253,128,71.5
254,240,71.4
255,272,71.3
256,320,71.7
257,384,72.0
258,64,72.9
259,416,72.60000000000001
260,16,73.10000000000001
261,144,73.5
262,176,73.5
263,192,73.2
264,256,73.8
265,400,73.9
266,96,74.9
267,160,74.3
268,224,74.5
269,288,74.8
270,304,74.5
271,368,74.9
272,48,76.0
273,208,75.60000000000001
274,240,75.3
275,272,75.5
276,352,75.3
277,16,76.9
278,32,76.9
279,64,76.60000000000001
280,80,76.7
281,112,76.4
282,128,76.60000000000001
283,320,76.8
284,176,77.60000000000001
285,192,77.2
286,336,77.3
287,384,77.3
288,416,77.9
289,160,78.3
290,224,78.5
291,304,78.9
292,400,78.2
293,144,79.10000000000001
294,240,79.2
295,256,79.7
296,272,79.7
297,288,79.3
298,16,80.7
299,64,80.3
300,208,80.4
301,368,81.0
302,192,81.5
303,112,82.9
304,176,83.0
305,128,83.7
306,32,84.7
307,80,84.2
308,160,84.9
309,320,84.4
310,224,85.60000000000001
311,352,85.3
312,384,86.4
313,400,86.10000000000001
314,16,87.8
315,64,87.5
316,240,87.10000000000001
317,272,88.9
318,304,88.2
319,288,89.2
320,416,89.2
321,192,90.2
322,48,91.9
323,176,91.10000000000001
324,208,91.3
325,160,92.9
326,224,93.7
327,16,94.9
328,64,94.7
329,112,94.8
330,144,94.4
331,240,95.0
332,400,95.60000000000001
333,128,96.10000000000001
334,256,96.9
335,320,96.7
336,32,97.10000000000001
337,80,97.60000000000001
338,304,97.8
339,192,98.9
340,272,98.10000000000001
341,384,98.4
342,176,99.2
343,288,99.10000000000001
344,160,100.9
345,368,101.0
346,16,101.8
347,64,101.7
348,208,101.8
349,224,101.60000000000001
350,416,102.0
351,240,102.4
352,336,102.3
353,352,103.5
354,400,103.8
355,112,104.9
356,176,105.7
357,192,105.7
358,272,105.5
359,304,105.60000000000001
360,32,106.7
361,128,106.10000000000001
362,144,106.4
363,288,106.7
364,320,106.4
365,16,107.60000000000001
366,48,108.0
367,64,107.5
368,80,107.5
369,160,107.3
370,384,107.8
371,224,108.10000000000001
372,240,108.7
373,256,109.2
374,208,110.2
375,400,111.2
376,416,111.8
377,176,112.2
378,192,112.4
379,272,112.60000000000001
380,16,113.4
381,64,113.3
382,112,114.0
383,160,113.7
384,304,113.10000000000001
385,368,113.9
386,224,114.60000000000001
387,240,115.0
388,288,114.3
389,32,115.9
390,128,115.4
391,320,115.60000000000001
392,80,117.0
393,352,117.0
394,144,117.2
395,384,117.10000000000001
396,176,118.7
397,208,118.60000000000001
398,336,118.9
399,400,118.60000000000001
400,16,119.2
401,64,119.10000000000001
402,192,119.10000000000001
403,272,119.7
404,160,120.10000000000001
405,256,121.0
406,304,120.60000000000001
407,48,121.5
408,96,121.10000000000001
409,112,122.0
410,224,121.10000000000001
411,240,121.2
412,288,121.5
413,416,121.3
414,32,122.9
415,128,122.7
416,320,122.8
417,16,123.2
418,64,123.10000000000001
419,80,123.5
420,176,123.2
421,192,123.4
422,208,124.0
423,368,123.3
424,384,123.7
425,400,123.5
426,144,124.2
427,160,124.4
428,272,124.3
429,352,124.9
430,224,125.4
431,240,125.4
432,304,125.4
433,288,126.3
434,336,127.0
435,16,127.2
436,64,127.10000000000001
437,112,127.60000000000001
438,176,127.60000000000001
439,192,127.7
440,256,127.5
441,416,127.10000000000001
442,32,128.4
443,48,129.0
444,80,129.0
445,128,128.3
446,160,128.7
447,272,128.9
448,320,128.3
449,400,128.2
450,208,129.2
451,224,129.7
452,240,129.6
453,384,129.5
454,144,130.3
455,304,130.2
456,368,130.1
457,16,131.2
458,64,131.1
459,176,132.0
460,192,132.0
461,288,131.1
462,352,131.9
463,96,132.4
464,160,133.0
465,400,132.9
466,416,132.9
467,32,133.9
468,112,133.2
469,128,133.9
470,224,134.0
471,240,133.8
472,256,134.0
473,272,133.5
474,320,133.8
475,80,134.5
476,208,134.4
477,304,135.0
478,336,135.0
479,16,135.2
480,64,135.1
481,288,135.9
482,384,135.3
483,48,136.5
484,144,136.4
485,176,136.4
486,192,136.3
487,368,136.9
488,160,137.3
489,240,138.0
490,400,137.6
491,112,138.8
492,224,138.3
493,272,138.1
494,352,138.9
495,416,138.70000000000002
496,16,139.20000000000002
497,32,139.4
498,64,139.1
499,80,140.0
500,128,139.5
501,208,139.6
502,304,139.8
503,320,139.3
504,176,140.8
505,192,140.6
506,256,140.5
507,288,140.70000000000002
508,384,141.1
509,160,142.1
510,240,143.5
511,400,143.70000000000002
512,144,144.8
513,224,144.3
514,272,144.5
515,16,145.1
516,64,145.1
517,112,148.0
518,176,147.5
519,192,147.5
520,304,147.5
521,336,147.70000000000002
522,32,148.9
523,48,149.0
524,160,148.70000000000002
525,208,148.20000000000002
526,288,148.5
527,320,148.8
528,368,148.1
529,416,148.5
530,80,149.9
531,128,149.1
532,240,150.0
533,16,151.0
534,224,151.0
535,384,150.70000000000002
536,64,151.1
537,272,151.8
538,400,151.20000000000002
539,256,152.70000000000002
540,352,152.8
541,176,154.20000000000002
542,192,154.4
543,144,156.0
544,160,155.3
545,304,155.20000000000002
546,16,156.9
547,208,156.8
548,240,156.5
549,288,156.3
550,64,157.1
551,112,157.4
552,224,157.70000000000002
553,32,158.4
554,128,158.70000000000002
555,320,158.3
556,400,158.70000000000002
557,416,158.6
558,80,159.8
559,272,159.1
560,176,160.9
561,384,160.3
562,160,161.70000000000002
563,192,161.3
564,368,161.3
565,16,162.4
566,48,162.70000000000002
567,64,162.5
568,96,162.1
569,240,162.5
570,304,162.3
571,224,163.5
572,256,163.5
573,288,163.20000000000002
574,336,163.20000000000002
575,208,164.20000000000002
576,272,165.0
577,352,164.6
578,400,164.9
579,32,165.9
580,112,165.20000000000002
581,144,165.20000000000002
582,320,165.9
583,128,166.3
584,176,166.4
585,192,166.9
586,416,166.5
587,16,167.4
588,64,167.5
589,80,167.3
590,160,167.1
591,240,167.8
592,384,167.9
593,224,169.0
594,304,168.5
595,288,169.5
596,208,171.0
597,272,170.9
598,368,171.0
599,400,171.0
600,176,171.9
601,16,172.4
602,64,172.5
603,112,172.70000000000002
604,160,172.5
605,192,172.5
606,256,172.6
607,32,173.3
608,48,173.5
609,128,173.8
610,144,173.70000000000002
611,240,173.1
612,320,173.3
613,80,174.8
614,224,174.5
615,304,174.70000000000002
616,352,174.70000000000002
617,416,174.3
618,288,175.8
619,336,175.1
620,384,175.5
621,272,176.8
622,16,177.4
623,64,177.5
624,160,177.9
625,176,177.4
626,208,177.8
627,400,177.1
628,192,178.1
629,240,178.4
630,224,180.0
631,32,180.70000000000002
632,112,180.20000000000002
633,304,180.9
634,320,180.70000000000002
635,368,180.70000000000002
636,16,201.70000000000002
637,64,201.8
638,176,201.9
639,128,202.8
640,160,202.1
641,192,202.5
642,208,202.8
643,224,202.20000000000002
644,240,202.1
645,272,202.5
646,288,202.5
647,304,202.70000000000002
648,384,202.6
649,400,202.5
650,32,203.5
651,80,203.4
652,112,203.1
653,144,203.6
654,256,203.8
655,320,203.4
656,416,203.1
657,48,204.6
658,352,204.6
659,368,204.9
660,16,205.9
661,64,206.0
662,336,205.5
663,160,206.6
664,176,206.5
665,224,206.70000000000002
666,240,206.5
667,96,207.8
668,192,207.1
669,272,207.3
670,288,207.6
671,304,207.70000000000002
672,400,207.4
673,128,208.70000000000002
674,208,208.3
675,384,208.70000000000002
676,32,209.3
677,80,209.3
678,112,209.1
679,320,209.3
680,416,209.3
681,16,210.1
682,64,210.20000000000002
683,144,210.20000000000002
684,240,210.9
685,256,210.8
686,160,211.1
687,176,211.1
688,192,211.70000000000002
689,224,211.20000000000002
690,48,212.70000000000002
691,272,212.1
692,288,212.70000000000002
693,304,212.70000000000002
694,352,212.20000000000002
695,368,212.20000000000002
696,400,212.3
697,208,213.8
698,16,214.3
699,64,214.4
700,128,214.6
701,336,214.20000000000002
702,384,214.8
703,32,215.1
704,80,215.20000000000002
705,112,215.1
706,160,215.6
707,176,215.70000000000002
708,224,215.70000000000002
709,240,215.3
710,320,215.20000000000002
711,416,215.5
712,144,216.8
713,192,216.3
714,272,216.9
715,256,217.8
716,288,217.8
717,304,217.70000000000002
718,400,217.20000000000002
719,16,218.5
720,64,218.6
721,208,219.3
722,240,219.70000000000002
723,352,219.8
724,368,219.5
725,32,220.9
726,48,220.8
727,96,220.3
728,128,220.5
729,160,220.1
730,176,220.3
731,192,220.9
732,224,220.20000000000002
733,384,220.9
734,80,221.1
735,112,221.1
736,272,222.0
737,320,221.1
738,416,222.0
739,400,222.6
740,16,223.3
741,64,223.4
742,288,223.70000000000002
743,304,223.4
744,144,224.6
745,336,224.20000000000002
746,160,225.6
747,176,225.9
748,224,225.70000000000002
749,240,225.1
750,192,226.6
751,208,226.3
752,256,226.6
753,272,228.0
754,16,228.3
755,32,228.4
756,64,228.4
757,80,228.70000000000002
758,112,228.70000000000002
759,128,228.1
760,320,228.6
761,384,228.70000000000002
762,400,228.8
763,304,229.70000000000002
764,368,229.4
765,416,230.0
766,240,230.5
767,288,230.1
768,352,230.1
769,48,231.8
770,160,231.1
771,176,231.5
772,224,231.20000000000002
773,192,232.3
774,16,233.3
775,64,233.4
776,144,233.20000000000002
777,208,233.3
778,272,234.0
779,400,235.0
780,32,235.9
781,128,235.70000000000002
782,240,235.9
783,256,235.9
784,304,236.0
785,80,236.3
786,112,236.3
787,160,236.6
788,224,236.70000000000002
789,288,236.5
790,320,236.1
791,336,236.4
792,384,236.5
793,176,237.1
794,192,238.0
795,416,238.0
796,16,238.3
797,64,238.4
798,96,240.0
799,272,240.0
800,368,239.3
801,208,240.3
802,352,240.4
803,240,241.4
804,400,241.20000000000002
805,144,242.8
806,160,242.8
807,176,243.8
808,224,243.1
809,304,243.20000000000002
810,16,244.8
811,64,244.9
812,288,244.3
813,32,245.6
814,128,245.4
815,192,245.6
816,320,246.0
817,48,246.20000000000002
818,80,247.0
819,112,246.1
820,384,246.70000000000002
821,240,249.0
822,272,248.8
823,256,249.9
824,416,250.0
825,160,250.5
826,208,250.6
827,224,250.9
828,400,250.20000000000002
829,16,251.70000000000002
830,64,251.8
831,176,251.6
832,304,252.3
833,192,253.8
834,288,253.70000000000002
835,240,256.6
836,32,257.3
837,112,257.4
838,128,257.1
839,144,257.1
840,272,257.6
841,320,257.6
842,368,257.4
843,16,258.6
844,64,258.7
845,160,258.2
846,224,258.7
847,384,258.1
848,80,259.5
849,176,259.4
850,352,259.8
851,400,259.2
852,208,260.9
853,192,261.4
854,288,261.8
855,304,261.2
856,336,261.2
857,416,261.5
858,16,263.0
859,48,262.2
860,64,263.0
861,160,263.0
862,240,262.3
863,256,262.3
864,32,263.9
865,128,263.9
866,176,263.9
867,224,263.3
868,272,263.1
869,400,264.0
870,96,264.6
871,112,264.1
872,144,264.5
873,320,264.1
874,384,264.6
875,80,265.2
876,192,265.9
877,368,265.4
878,208,266.3
879,240,266.6
880,288,266.8
881,304,266.1
882,16,267.1
883,64,267.1
884,160,267.4
885,224,267.7
886,272,267.8
887,352,267.1
888,416,267.5
889,176,268.4
890,256,269.0
891,400,268.8
892,32,269.6
893,48,270.0
894,112,269.9
895,128,269.7
896,320,269.8
897,336,269.6
898,80,270.9
899,144,270.9
900,192,270.4
901,240,270.9
902,304,271.0
903,384,270.6
904,16,271.2
905,64,271.2
906,160,271.8
907,208,271.7
908,288,271.8
909,176,272.9
910,224,272.1
911,272,272.5
912,368,272.5
913,400,273.6
914,416,273.5
915,192,274.90000000000003
916,352,274.40000000000003
917,16,275.3
918,32,275.3
919,64,275.3
920,112,275.7
921,128,275.5
922,240,275.2
923,256,275.7
924,304,275.90000000000003
925,320,275.5
926,80,276.6
927,96,276.5
928,160,276.2
929,224,276.5
930,288,276.8
931,384,276.6
932,48,277.8
933,144,277.3
934,176,277.40000000000003
935,208,277.1
936,272,277.2
937,336,278.0
938,400,278.40000000000003
939,16,279.40000000000003
940,64,279.40000000000003
941,192,279.40000000000003
942,240,279.5
943,368,279.6
944,416,279.5
945,32,281.0
946,160,280.6
947,224,280.90000000000003
948,304,280.8
949,128,281.6
950,320,281.40000000000003
951,112,282.40000000000003
952,176,283.3
953,272,283.6
954,288,283.2
955,80,286.0
956,208,285.40000000000003
957,352,285.5
958,384,285.6
959,16,286.7
960,64,286.7
961,240,287.6
962,256,287.5
963,400,287.2
964,160,288.8
965,192,288.3
966,224,289.2
967,144,290.6
968,304,290.6
969,176,291.6
970,16,294.0
971,32,293.8
972,64,294.0
973,272,293.1
974,288,293.3
975,416,293.3
976,112,294.6
977,128,294.40000000000003
978,320,294.1
979,240,295.7
980,160,297.0
981,208,296.5
982,400,296.90000000000003
983,192,297.2
984,224,297.5
985,384,297.90000000000003
986,48,300.0
987,80,299.8
988,176,299.90000000000003
989,304,300.40000000000003
990,368,300.7
991,16,301.2
992,64,301.3
993,272,302.0
994,240,302.8
995,256,303.0
996,288,302.5
997,336,303.0
998,144,303.7
999,160,303.7
1000,352,303.6
1001,32,304.1
1002,112,304.5
1003,128,304.6
1004,192,304.2
1005,224,304.2
1006,320,304.3
1007,400,304.5
1008,416,304.40000000000003
1009,208,305.2
1010,16,306.8
1011,64,306.90000000000003
1012,176,306.1
1013,384,307.0
1014,304,307.5
1015,80,308.7
1016,240,308.8
1017,272,308.8
1018,160,309.8
1019,288,309.7
1020,192,310.6
1021,224,310.40000000000003
1022,400,311.5
1023,16,312.40000000000003
1024,32,312.7
1025,64,312.5
1026,176,312.3
1027,320,313.0
1028,368,312.6
1029,48,313.2
1030,112,313.1
1031,128,313.3
1032,144,313.8
1033,208,313.1
1034,256,313.90000000000003
1035,416,313.6
1036,96,315.0
1037,240,314.8
1038,304,314.6
1039,160,315.90000000000003
1040,272,315.6
1041,352,316.0
1042,384,315.8
1043,192,317.0
1044,224,316.6
1045,288,316.90000000000003
1046,16,318.0
1047,80,317.6
1048,64,318.1
1049,176,318.5
1050,336,318.1
1051,400,318.5
1052,208,321.0
1053,240,320.8
1054,160,326.6
1055,304,328.0
1056,224,329.7
1057,16,330.5
1058,64,331.5
1059,176,334.7
1060,272,334.8
1061,192,338.6
1062,240,338.40000000000003
1063,16,342.0
1064,112,341.2
1065,128,342.0
1066,160,341.8
1067,288,341.40000000000003
1068,320,342.0
1069,384,341.5
1070,400,341.6
1071,32,342.1
1072,64,342.40000000000003
1073,208,342.40000000000003
1074,224,342.5
1075,416,342.7
1076,80,344.0
1077,144,343.90000000000003
1078,176,344.0
1079,304,343.1
1080,256,344.90000000000003
1081,272,344.8
1082,192,345.90000000000003
1083,240,345.3
1084,48,346.90000000000003
1085,368,346.1
1086,16,348.0
1087,352,347.3
1088,64,348.40000000000003
1089,160,348.40000000000003
1090,224,349.2
1091,288,349.3
1092,400,349.2
1093,112,350.7
1094,176,350.7
1095,304,350.90000000000003
1096,336,350.8
1097,32,351.7
1098,128,351.7
1099,208,351.1
1100,240,351.8
1101,320,351.6
1102,384,351.2
1103,192,352.90000000000003
1104,272,352.2
1105,416,353.0
1106,16,354.0
1107,80,354.0
1108,64,354.40000000000003
1109,160,355.0
1110,144,355.3
1111,224,355.90000000000003
1112,400,356.8
1113,176,357.40000000000003
1114,256,357.3
1115,288,357.2
1116,240,358.3
1117,304,358.7
1118,16,360.0
1119,192,359.90000000000003
1120,208,359.8
1121,272,359.6
1122,368,359.8
1123,64,360.40000000000003
1124,112,360.2
1125,384,360.90000000000003
1126,32,362.0
1127,320,361.5
1128,128,362.3
1129,160,362.40000000000003
1130,224,364.7
1131,176,367.6
1132,16,369.90000000000003
1133,240,369.1
1134,400,369.6
1135,64,370.5
1136,416,370.90000000000003
1137,288,371.1
1138,304,373.0
1139,160,374.0
1140,192,373.3
1141,272,373.90000000000003
1142,208,376.8
1143,224,376.3
1144,80,377.3
1145,112,378.8
1146,176,379.0
1147,16,379.8
1148,384,379.1
1149,64,380.6
1150,240,380.40000000000003
1151,320,381.90000000000003
1152,32,382.5
1153,128,382.3
1154,144,383.2
1155,400,383.1
1156,160,384.3
1157,192,384.8
1158,288,384.5
1159,272,385.90000000000003
1160,304,385.5
1161,224,386.1
1162,16,387.90000000000003
1163,64,388.8
1164,176,388.3
1165,256,388.1
1166,208,390.0
1167,240,389.5
1168,416,389.1
1169,112,392.90000000000003
1170,160,393.5
1171,384,393.1
1172,80,394.6
1173,192,395.0
1174,400,394.3
1175,16,396.0
1176,48,395.3
1177,224,395.40000000000003
1178,352,396.0
1179,64,397.0
1180,272,396.8
1181,288,396.1
1182,304,396.7
1183,320,396.8
1184,368,396.90000000000003
1185,32,397.6
1186,128,397.3
1187,176,397.6
1188,240,398.6
1189,144,401.40000000000003
1190,160,401.6
1191,208,401.5
1192,336,401.90000000000003
1193,416,402.0
1194,16,402.1
1195,64,402.5
1196,112,402.7
1197,192,402.2
1198,224,402.2
1199,256,402.6
1200,272,403.0
1201,288,403.0
1202,384,402.8
1203,400,402.3
1204,80,403.40000000000003
1205,176,403.1
1206,240,403.3
1207,304,403.2
1208,32,404.3
1209,96,404.7
1210,128,404.3
1211,320,404.1
1212,48,405.6
1213,352,405.40000000000003
1214,368,405.5
1215,16,406.3
1216,64,406.7
1217,160,406.1
1218,192,406.8
1219,208,407.0
1220,224,406.8
1221,144,408.0
1222,176,407.7
1223,240,407.7
1224,272,407.8
1225,400,407.2
1226,112,408.7
1227,288,408.1
1228,304,408.2
1229,384,409.0
1230,416,408.2
1231,80,409.3
1232,256,409.6
1233,320,410.0
1234,16,410.5
1235,32,410.1
1236,64,410.90000000000003
1237,128,410.3
1238,160,410.6
1239,336,410.6
1240,192,411.40000000000003
1241,224,411.40000000000003
1242,176,412.3
1243,208,412.5
1244,240,412.1
1245,272,412.6
1246,352,413.0
1247,368,412.90000000000003
1248,400,412.1
1249,48,413.7
1250,288,413.2
1251,304,413.2
1252,16,414.7
1253,112,414.7
1254,144,414.6
1255,416,414.40000000000003
1256,32,415.90000000000003
1257,64,415.1
1258,80,415.2
1259,160,415.1
1260,192,416.0
1261,224,416.0
1262,320,415.90000000000003
1263,384,415.2
1264,128,416.3
1265,176,416.90000000000003
1266,240,416.5
1267,256,416.6
1268,400,417.0
1269,96,417.3
1270,208,418.0
1271,272,417.40000000000003
1272,16,418.90000000000003
1273,288,418.3
1274,304,418.2
1275,64,419.3
1276,160,419.6
1277,336,419.3
1278,112,420.7
1279,192,420.6
1280,224,420.6
1281,240,420.90000000000003
1282,352,420.6
1283,368,420.3
1284,416,420.6
1285,80,421.1
1286,144,421.40000000000003
1287,384,422.0
1288,176,422.2
1289,32,423.8
1290,320,423.90000000000003
1291,400,424.0
1292,272,424.8
1293,128,425.5
1294,16,426.40000000000003
1295,64,427.1
1296,304,427.5
1297,48,428.8
1298,160,428.3
1299,208,428.6
1300,288,428.1
1301,224,429.40000000000003
1302,240,429.5
1303,176,431.0
1304,192,430.1
1305,112,433.8
1306,256,433.1
1307,16,434.1
1308,64,434.90000000000003
1309,272,435.0
1310,400,434.5
1311,384,435.2
1312,416,435.7
1313,80,436.5
1314,160,437.0
1315,32,437.8
1316,304,438.0
1317,320,437.7
1318,224,438.2
1319,240,438.1
1320,288,439.0
1321,128,439.40000000000003
1322,144,439.1
1323,176,439.8
1324,192,439.6
1325,208,440.6
1326,16,441.5
1327,64,442.0
1328,368,442.0
1329,352,442.40000000000003
1330,400,443.0
1331,112,444.0
1332,160,443.6
1333,272,443.1
1334,224,444.5
1335,240,444.2
1336,336,444.1
1337,384,444.90000000000003
1338,48,445.5
1339,80,445.90000000000003
1340,176,445.8
1341,192,445.7
1342,256,445.8
1343,288,445.90000000000003
1344,304,445.1
1345,416,445.7
1346,16,446.8
1347,32,446.40000000000003
1348,320,446.40000000000003
1349,64,447.3
1350,128,447.7
1351,144,448.6
1352,208,448.1
1353,160,449.40000000000003
1354,240,450.0
1355,272,449.5
1356,400,449.6
1357,224,450.40000000000003
1358,176,451.8
1359,192,451.8
1360,304,451.8
1361,16,452.1
1362,64,452.6
1363,96,452.7
1364,112,452.2
1365,288,452.8
1366,368,453.0
1367,352,453.90000000000003
1368,384,453.3
1369,32,454.6
1370,80,454.3
1371,320,454.6
1372,416,454.40000000000003
1373,128,456.0
1374,160,455.2
1375,208,455.6
1376,240,455.8
1377,256,456.0
1378,272,455.90000000000003
1379,224,456.3
1380,400,456.2
1381,16,457.40000000000003
1382,48,457.8
1383,64,457.90000000000003
1384,176,457.8
1385,192,457.90000000000003
1386,336,457.90000000000003
1387,144,458.1
1388,304,458.5
1389,288,459.7
1390,112,460.40000000000003
1391,160,461.0
1392,16,461.90000000000003
1393,32,461.8
1394,80,461.8
1395,208,462.0
1396,224,461.6
1397,240,461.3
1398,272,461.7
1399,320,461.8
1400,384,461.40000000000003
1401,400,461.90000000000003
1402,416,462.0
1403,64,462.2
1404,128,462.5
1405,176,462.40000000000003
1406,192,462.5
1407,352,462.7
1408,368,462.2
1409,144,464.0
1410,256,463.2
1411,304,463.1
1412,48,465.0
1413,160,464.90000000000003
1414,288,464.1
1415,16,465.6
1416,64,465.90000000000003
1417,96,465.40000000000003
1418,112,465.5
1419,224,465.6
1420,240,465.2
1421,272,465.90000000000003
1422,336,465.40000000000003
1423,32,466.7
1424,80,466.7
1425,176,466.40000000000003
1426,192,466.5
1427,208,466.7
1428,320,466.8
1429,384,466.6
1430,400,466.2
1431,128,467.5
1432,304,467.40000000000003
1433,416,467.2
1434,160,468.8
1435,256,468.90000000000003
1436,288,468.5
1437,352,468.8
1438,368,468.2
1439,16,469.3
1440,64,469.6
1441,144,469.5
1442,224,469.6
1443,240,469.1
1444,112,470.6
1445,176,470.40000000000003
1446,192,470.5
1447,272,470.1
1448,400,470.5
1449,32,471.6
1450,48,471.6
1451,80,471.6
1452,208,471.40000000000003
1453,304,471.7
1454,320,471.8
1455,384,471.8
1456,16,473.0
1457,128,472.5
1458,160,472.7
1459,240,473.0
1460,288,472.90000000000003
1461,336,472.40000000000003
1462,416,472.40000000000003
1463,64,473.3
1464,224,473.6
1465,96,475.0
1466,144,475.0
1467,176,474.40000000000003
1468,192,474.5
1469,256,474.6
1470,272,474.3
1471,352,474.90000000000003
1472,368,474.2
1473,400,474.8
1474,112,475.7
1475,304,476.0
1476,16,476.7
1477,32,476.5
1478,64,477.0
1479,80,476.5
1480,160,476.6
1481,208,476.1
1482,240,476.90000000000003
1483,320,476.8
1484,384,477.0
1485,128,477.5
1486,224,477.6
1487,288,477.3
1488,416,477.6
1489,48,478.2
1490,176,478.40000000000003
1491,192,478.5
1492,272,478.5
1493,336,479.40000000000003
1494,400,479.1
1495,16,480.40000000000003
1496,64,480.7
1497,112,480.8
1498,144,480.5
1499,160,480.5
1500,208,480.8
1501,240,480.8
1502,256,480.3
1503,304,480.3
1504,352,481.0
1505,368,480.2
1506,32,481.40000000000003
1507,80,481.40000000000003
1508,224,481.6
1509,288,481.7
1510,320,481.8
1511,128,482.5
1512,176,482.40000000000003
1513,192,482.5
1514,272,482.7
1515,384,482.2
1516,416,482.8
1517,400,483.40000000000003
1518,16,484.1
1519,48,484.90000000000003
1520,64,484.40000000000003
1521,96,484.7
1522,160,484.5
1523,240,484.7
1524,304,484.7
1525,112,485.90000000000003
1526,144,486.0
1527,208,485.6
1528,224,485.6
1529,32,486.40000000000003
1530,80,486.40000000000003
1531,176,486.40000000000003
1532,192,486.5
1533,256,486.1
1534,272,486.90000000000003
1535,288,486.1
1536,320,486.8
1537,336,486.5
