,senders,times
0,48,0.1
1,64,1.9000000000000001
2,96,2.2
3,112,2.5
4,48,4.7
5,80,4.3
6,16,5.4
7,64,8.0
8,112,7.4
9,48,9.3
10,96,9.700000000000001
11,80,11.1
12,112,12.3
13,48,13.9
14,64,14.1
15,16,15.3
16,32,16.1
17,80,17.900000000000002
18,96,17.2
19,112,17.2
20,48,18.5
21,64,20.2
22,112,21.6
23,16,23.0
24,48,22.2
25,80,22.900000000000002
26,96,22.900000000000002
27,64,24.400000000000002
28,32,25.8
29,48,25.7
30,112,25.2
31,80,27.400000000000002
32,96,27.7
33,16,28.900000000000002
34,64,28.6
35,112,28.8
36,48,29.2
37,80,31.900000000000002
38,48,32.7
39,64,32.8
40,96,32.5
41,112,32.4
42,16,34.800000000000004
43,32,34.2
44,112,36.0
45,48,36.2
46,64,37.0
47,80,36.4
48,96,37.300000000000004
49,48,39.7
50,112,39.6
51,16,40.7
52,80,40.9
53,64,41.6
54,48,50.4
55,112,52.2
56,48,61.1
57,64,61.300000000000004
58,80,61.6
59,96,61.5
60,112,61.5
61,16,62.7
62,32,64.4
63,48,64.6
64,64,65.5
65,112,65.1
66,80,66.1
67,96,66.3
68,16,68.7
69,48,68.1
70,112,68.7
71,64,69.7
72,80,70.60000000000001
73,48,71.60000000000001
74,96,71.10000000000001
75,32,72.8
76,112,72.3
77,64,73.9
78,16,74.7
79,48,75.10000000000001
80,80,75.10000000000001
81,96,75.9
82,112,75.9
83,48,78.60000000000001
84,64,78.10000000000001
85,80,79.60000000000001
86,112,79.5
87,16,80.7
88,96,80.7
89,48,84.0
90,64,85.3
91,112,86.2
92,48,90.2
93,80,90.2
94,96,92.60000000000001
95,112,92.9
96,64,94.4
97,48,96.4
98,16,98.3
99,112,99.60000000000001
100,80,100.8
101,48,102.2
102,64,102.7
103,96,103.2
104,112,105.10000000000001
105,48,107.4
106,80,108.7
107,64,109.7
108,16,110.5
109,32,110.2
110,112,110.60000000000001
111,96,112.0
112,48,112.60000000000001
113,64,116.7
114,80,116.60000000000001
115,112,116.10000000000001
116,48,117.8
117,96,120.8
118,16,121.60000000000001
119,112,121.4
120,48,122.10000000000001
121,64,122.3
122,80,122.60000000000001
123,32,124.60000000000001
124,48,125.8
125,112,125.2
126,64,126.8
127,96,126.10000000000001
128,80,127.4
129,16,128.2
130,112,129.0
131,48,129.5
132,64,131.3
133,96,131.4
134,80,132.2
135,112,132.8
136,48,133.2
137,16,134.8
138,32,134.2
139,64,135.8
140,48,136.9
141,80,137.0
142,96,136.70000000000002
143,112,136.6
144,48,140.6
145,64,140.3
146,112,140.4
147,16,141.8
148,80,142.9
149,96,143.20000000000002
150,48,145.9
151,112,146.0
152,64,147.5
153,48,151.20000000000002
154,80,151.1
155,112,151.6
156,96,152.3
157,16,154.3
158,64,154.70000000000002
159,48,156.5
160,112,157.20000000000002
161,32,159.0
162,80,159.3
163,48,161.6
164,64,161.70000000000002
165,96,161.3
166,112,162.3
167,16,164.70000000000002
168,80,165.70000000000002
169,48,166.1
170,112,167.0
171,64,167.5
172,96,168.4
173,48,170.6
174,112,171.70000000000002
175,80,172.1
176,16,173.9
177,64,173.3
178,32,174.9
179,48,175.1
180,96,175.5
181,112,176.4
182,80,178.5
183,48,179.6
184,64,179.1
185,112,181.1
186,48,201.6
187,112,201.9
188,64,202.70000000000002
189,96,203.0
190,16,204.0
191,80,203.1
192,48,205.4
193,112,205.9
194,32,207.70000000000002
195,64,207.4
196,80,208.20000000000002
197,96,208.6
198,48,209.20000000000002
199,112,209.9
200,16,211.1
201,48,213.0
202,64,212.1
203,80,213.3
204,112,213.9
205,96,214.20000000000002
206,48,216.8
207,64,216.8
208,112,217.9
209,16,218.20000000000002
210,32,218.3
211,80,218.4
212,96,219.8
213,48,220.6
214,64,221.70000000000002
215,112,222.20000000000002
216,80,224.70000000000002
217,48,225.1
218,96,227.0
219,112,226.9
220,16,227.3
221,64,227.6
222,48,229.6
223,80,231.20000000000002
224,112,231.6
225,64,233.5
226,32,234.5
227,48,234.1
228,96,234.20000000000002
229,16,236.70000000000002
230,112,236.3
231,80,237.70000000000002
232,48,238.6
233,64,239.4
234,112,241.0
235,96,241.70000000000002
236,48,244.3
237,80,246.9
238,112,247.4
239,64,248.1
240,48,250.3
241,16,251.6
242,96,252.9
243,112,253.8
244,48,256.3
245,64,256.8
246,80,256.9
247,112,260.2
248,48,261.6
249,96,262.0
250,16,262.9
251,32,263.0
252,64,262.7
253,80,263.1
254,112,264.1
255,48,265.4
