,senders,times
153,32,40.1
154,64,40.2
155,176,40.5
156,192,40.7
157,288,40.300000000000004
158,336,40.7
159,272,44.7
160,112,47.0
161,256,47.1
162,208,49.2
163,112,56.300000000000004
164,208,58.7
165,48,62.0
166,64,61.4
167,80,61.7
168,112,61.800000000000004
169,144,61.4
170,176,61.4
171,192,61.5
172,224,61.4
173,256,61.2
174,272,61.7
175,288,61.5
176,336,61.7
177,352,61.800000000000004
178,368,61.4
179,16,62.4
180,32,62.5
181,96,63.0
182,160,62.6
183,208,62.5
184,240,62.2
185,304,62.300000000000004
186,320,62.1
187,112,65.0
188,128,64.8
189,64,66.0
190,176,65.9
191,192,65.9
192,208,66.0
193,224,65.8
194,256,65.2
195,288,66.0
196,144,66.4
197,272,66.2
198,336,66.7
199,352,66.9
200,368,66.3
201,48,67.3
202,80,67.1
203,304,67.8
204,320,67.5
205,16,69.0
206,32,68.2
207,112,68.2
208,160,68.4
209,240,68.5
210,96,69.2
211,208,69.5
212,256,69.2
213,64,70.60000000000001
214,176,70.4
215,192,70.3
216,224,70.2
217,272,70.7
218,288,70.5
219,112,71.4
220,144,71.4
221,336,71.7
222,352,72.0
223,368,71.2
224,48,72.60000000000001
225,80,72.5
226,208,73.0
227,320,72.9
228,32,73.9
229,128,74.0
230,256,73.2
231,304,73.3
232,112,74.60000000000001
233,160,74.2
234,176,74.9
235,192,74.7
236,224,74.60000000000001
237,240,74.8
238,288,75.0
239,16,75.60000000000001
240,64,75.2
241,96,75.4
242,272,75.2
243,144,76.4
244,208,76.5
245,336,76.7
246,368,76.10000000000001
247,48,77.9
248,80,77.9
249,112,77.8
250,256,77.2
251,352,77.10000000000001
252,224,79.0
253,304,78.8
254,320,78.3
255,32,79.60000000000001
256,64,79.8
257,160,80.0
258,176,79.4
259,192,79.10000000000001
260,208,80.0
261,272,79.7
262,288,79.5
263,112,81.0
264,368,81.0
265,240,81.10000000000001
266,256,81.2
267,144,82.5
268,336,83.5
269,96,85.4
270,208,86.0
271,352,85.7
272,16,86.3
273,112,86.5
274,224,88.8
275,256,89.0
276,48,90.0
277,176,89.5
278,192,89.2
279,272,90.0
280,288,89.8
281,64,90.2
282,80,90.10000000000001
283,112,92.0
284,208,92.0
285,320,91.9
286,368,92.2
287,304,93.8
288,144,95.10000000000001
289,336,95.4
290,32,96.10000000000001
291,256,96.8
292,112,97.5
293,160,97.5
294,208,98.0
295,224,98.8
296,240,98.60000000000001
297,352,98.3
298,176,99.60000000000001
299,192,99.3
300,64,100.60000000000001
301,272,100.3
302,288,100.10000000000001
303,16,102.5
304,48,102.9
305,80,103.0
306,112,102.5
307,368,102.60000000000001
308,96,103.7
309,208,103.3
310,256,103.60000000000001
311,320,104.4
312,144,105.4
313,304,105.9
314,336,105.2
315,192,107.0
316,224,106.5
317,112,107.2
318,176,107.4
319,288,107.9
320,352,107.8
321,32,108.2
322,64,108.5
323,208,108.4
324,272,108.10000000000001
325,160,109.60000000000001
326,256,109.9
327,112,111.9
328,240,111.10000000000001
329,368,111.2
330,48,113.0
331,80,113.3
332,208,113.5
333,144,114.7
334,192,114.7
335,224,114.2
336,320,114.9
337,336,114.10000000000001
338,16,115.10000000000001
339,128,115.10000000000001
340,176,115.2
341,272,115.9
342,288,115.7
343,64,116.4
344,112,116.60000000000001
345,256,116.2
346,304,116.60000000000001
347,96,117.10000000000001
348,352,117.10000000000001
349,208,118.60000000000001
350,32,119.60000000000001
351,368,119.8
352,48,121.9
353,112,121.2
354,160,121.2
355,176,122.0
356,192,121.7
357,224,121.5
358,256,121.8
359,336,121.9
360,64,122.60000000000001
361,80,122.10000000000001
362,144,122.3
363,208,122.5
364,240,122.10000000000001
365,272,122.3
366,288,122.2
367,320,122.9
368,304,123.8
369,352,123.5
370,16,124.10000000000001
371,96,124.9
372,112,124.60000000000001
373,32,125.9
374,256,126.0
375,368,125.10000000000001
376,176,126.9
377,192,126.5
378,208,126.2
379,224,126.3
380,288,127.0
381,48,127.7
382,64,127.60000000000001
383,80,128.0
384,112,128.0
385,128,127.5
386,144,127.8
387,160,127.60000000000001
388,272,127.2
389,336,127.3
390,320,128.8
391,352,129.0
392,208,129.9
393,240,129.1
394,304,129.8
395,256,130.2
396,368,130.4
397,16,131.4
398,96,131.7
399,112,131.4
400,176,131.8
401,192,131.3
402,224,131.1
403,288,131.8
404,32,132.2
405,64,132.6
406,272,132.1
407,336,132.7
408,48,133.5
409,80,133.9
410,144,133.3
411,160,134.0
412,208,133.6
413,112,134.8
414,256,134.4
415,320,134.7
416,352,134.5
417,224,135.9
418,304,135.8
419,368,135.7
420,176,136.70000000000002
421,192,136.1
422,240,136.1
423,272,137.0
424,288,136.6
425,64,137.6
426,208,137.3
427,16,138.70000000000002
428,32,138.5
429,96,138.5
430,112,138.20000000000002
431,128,138.1
432,144,138.8
433,256,138.6
434,336,138.1
435,48,139.3
436,80,139.8
437,352,140.0
438,160,140.4
439,192,140.9
440,208,141.0
441,224,140.70000000000002
442,320,140.6
443,368,141.0
444,288,141.8
445,112,142.1
446,176,142.20000000000002
447,272,142.9
448,304,143.0
449,64,144.4
450,256,144.6
451,112,146.8
452,208,146.20000000000002
453,240,146.20000000000002
454,336,146.4
455,144,148.1
456,192,148.8
457,224,148.6
458,32,149.8
459,48,149.8
460,288,149.8
461,352,149.6
462,368,149.8
463,80,150.4
464,176,150.20000000000002
465,272,151.0
466,16,151.4
467,96,152.0
468,112,151.5
469,208,151.4
470,256,151.1
471,320,151.5
472,64,152.6
473,160,152.6
474,304,154.1
475,336,155.6
476,112,156.20000000000002
477,192,156.70000000000002
478,208,156.6
479,224,156.5
480,144,157.70000000000002
481,256,157.6
482,288,157.8
483,176,158.20000000000002
484,368,158.6
485,240,159.1
486,272,159.1
487,352,159.20000000000002
488,48,160.3
489,64,160.8
490,80,161.0
491,112,160.9
492,32,161.4
493,208,161.6
494,320,161.9
495,16,163.20000000000002
496,96,164.0
497,160,163.4
498,192,163.5
499,224,163.4
500,256,163.3
501,304,163.8
502,336,163.70000000000002
503,112,165.0
504,128,164.1
505,176,164.8
506,288,164.4
507,144,165.4
508,272,165.5
509,368,165.70000000000002
510,208,166.1
511,352,166.70000000000002
512,64,167.3
513,48,168.3
514,240,168.8
515,256,168.6
516,80,169.1
517,112,169.1
518,192,169.70000000000002
519,224,169.70000000000002
520,32,170.3
521,208,170.6
522,288,170.70000000000002
523,320,170.1
524,336,170.9
525,176,171.20000000000002
526,272,171.9
527,144,172.8
528,160,172.4
529,304,172.20000000000002
530,368,172.70000000000002
531,16,173.20000000000002
532,64,173.8
533,96,173.9
534,112,173.20000000000002
535,256,173.9
536,352,174.20000000000002
537,192,175.9
538,208,175.1
539,224,176.0
540,48,176.3
541,288,177.0
542,80,177.20000000000002
543,112,177.3
544,176,177.6
545,240,178.5
546,272,178.3
547,320,178.3
548,336,178.1
549,32,179.20000000000002
550,208,179.6
551,256,179.20000000000002
552,368,179.70000000000002
553,64,180.3
554,144,180.20000000000002
555,304,180.6
556,112,201.3
557,208,201.3
558,64,203.0
559,176,202.70000000000002
560,192,202.70000000000002
561,224,202.6
562,256,202.1
563,272,202.9
564,288,202.8
565,352,203.0
566,16,203.5
567,48,203.70000000000002
568,80,203.70000000000002
569,144,203.6
570,160,203.9
571,320,204.0
572,336,203.20000000000002
573,368,203.1
574,32,204.3
575,96,204.70000000000002
576,112,204.8
577,240,204.3
578,304,204.20000000000002
579,208,205.20000000000002
580,256,206.6
581,128,207.5
582,176,207.9
583,192,207.70000000000002
584,224,207.70000000000002
585,288,207.9
586,64,208.20000000000002
587,112,208.3
588,272,208.1
589,336,208.9
590,352,208.9
591,368,208.70000000000002
592,48,209.9
593,80,210.0
594,144,209.4
595,208,209.1
596,160,210.8
597,304,210.6
598,320,210.4
599,16,211.3
600,32,211.1
601,112,211.8
602,240,211.8
603,256,211.1
604,96,212.1
605,192,212.70000000000002
606,208,213.0
607,224,212.8
608,288,213.0
609,64,213.4
610,176,213.1
611,272,213.3
612,336,214.6
613,352,214.8
614,368,214.3
615,112,215.3
616,144,215.20000000000002
617,256,215.6
618,48,216.1
619,80,216.3
620,208,216.9
621,304,217.0
622,320,216.8
623,32,217.9
624,160,217.70000000000002
625,192,217.70000000000002
626,224,217.9
627,64,218.6
628,112,218.8
629,176,218.3
630,272,218.5
631,288,218.1
632,16,219.1
633,96,219.5
634,128,219.20000000000002
635,240,219.3
636,368,219.9
637,144,221.0
638,208,220.8
639,256,220.1
640,336,220.3
641,352,220.70000000000002
642,48,222.9
643,112,222.8
644,80,223.4
645,192,223.5
646,224,223.8
647,64,225.0
648,176,224.5
649,272,224.8
650,288,224.20000000000002
651,304,224.70000000000002
652,320,224.3
653,208,225.3
654,256,225.5
655,32,226.5
656,112,226.9
657,160,226.4
658,368,227.0
659,336,227.6
660,144,228.5
661,352,228.3
662,16,229.3
663,96,229.70000000000002
664,192,229.8
665,208,229.8
666,240,229.20000000000002
667,48,231.0
668,112,231.0
669,176,231.0
670,224,230.20000000000002
671,256,230.9
672,288,230.6
673,64,231.6
674,80,231.6
675,272,231.3
676,320,232.70000000000002
677,304,233.20000000000002
678,208,234.3
679,336,234.9
680,368,234.1
681,32,235.5
682,112,235.1
683,144,236.0
684,160,235.6
685,352,235.9
686,192,236.1
687,224,236.6
688,256,236.3
689,288,237.0
690,128,237.5
691,176,237.5
692,272,237.8
693,64,238.20000000000002
694,208,238.8
695,16,239.5
696,48,239.1
697,80,239.8
698,96,239.9
699,112,239.20000000000002
700,240,239.1
701,320,241.1
702,368,241.20000000000002
703,256,242.1
704,304,242.6
705,192,243.70000000000002
706,336,243.4
707,112,244.6
708,208,244.5
709,224,244.6
710,144,245.9
711,288,245.5
712,352,245.8
713,176,246.20000000000002
714,272,246.8
715,64,247.6
716,32,248.6
717,112,250.0
718,160,249.4
719,256,249.6
720,208,250.3
721,368,251.8
722,48,252.5
723,80,253.20000000000002
724,192,253.20000000000002
725,224,254.1
726,320,255.0
727,336,254.6
728,16,255.70000000000002
729,112,255.4
730,176,255.8
731,240,255.4
732,288,255.20000000000002
733,208,256.1
734,272,256.5
735,304,256.9
736,64,257.5
737,144,257.8
738,256,257.1
739,352,257.7
740,96,259.7
741,112,260.8
742,32,261.8
743,192,261.6
744,208,261.5
745,224,262.0
746,368,261.6
747,48,262.4
748,80,262.7
749,160,262.1
750,176,262.7
751,256,262.5
752,272,263.0
753,288,262.4
754,336,262.7
755,64,263.5
756,128,263.8
757,320,263.5
758,16,264.9
759,112,264.3
760,144,264.2
761,240,264.6
762,304,264.3
763,352,264.2
764,208,265.3
765,96,266.8
766,192,266.5
767,224,266.9
768,256,266.9
769,368,267.0
770,112,267.8
771,176,267.7
772,272,268.0
773,288,267.4
774,32,268.4
775,48,268.4
776,64,268.6
777,80,268.8
778,160,268.7
779,336,268.3
780,144,269.9
781,208,269.1
782,320,269.7
783,352,269.9
784,304,270.5
785,112,271.3
786,192,271.4
787,224,271.8
788,240,271.9
789,256,271.3
790,16,272.4
791,176,272.7
792,208,272.9
793,272,273.0
794,288,272.4
795,368,272.4
796,64,273.7
797,96,273.90000000000003
798,336,273.90000000000003
799,32,275.0
800,48,274.40000000000003
801,80,274.90000000000003
802,112,274.8
803,128,274.90000000000003
804,144,275.6
805,160,275.3
806,256,275.7
807,320,275.90000000000003
808,352,275.6
809,192,276.3
810,208,276.7
811,224,276.7
812,304,276.7
813,176,277.7
814,272,278.0
815,288,277.40000000000003
816,368,277.8
817,64,278.8
818,112,278.3
819,16,279.90000000000003
820,240,279.2
821,336,279.5
822,48,280.40000000000003
823,80,281.0
824,96,281.0
825,208,280.5
826,256,280.1
827,144,281.7
828,192,281.3
829,352,281.90000000000003
830,112,282.8
831,224,282.90000000000003
832,32,283.5
833,160,285.6
834,288,285.3
835,320,285.40000000000003
836,176,286.1
837,208,286.6
838,272,287.0
839,368,287.6
840,112,288.40000000000003
841,256,288.1
842,304,288.8
843,64,289.1
844,192,291.7
845,336,291.7
846,208,292.7
847,112,294.0
848,224,293.2
849,144,294.7
850,352,294.90000000000003
851,48,295.3
852,80,295.8
853,288,295.90000000000003
854,176,296.5
855,256,296.1
856,16,297.7
857,240,297.40000000000003
858,272,297.6
859,208,298.8
860,64,299.8
861,112,299.6
862,368,299.1
863,32,300.7
864,320,300.90000000000003
865,192,301.6
866,96,302.1
867,160,302.2
868,224,302.5
869,256,303.0
870,304,302.8
871,336,302.7
872,208,303.8
873,112,304.1
874,144,304.8
875,176,304.6
876,288,304.3
877,352,305.0
878,48,306.0
879,272,305.5
880,80,306.40000000000003
881,64,307.3
882,368,307.2
883,112,308.6
884,192,308.8
885,208,308.7
886,256,309.0
887,16,309.8
888,224,309.8
889,240,309.40000000000003
890,320,310.7
891,32,311.3
892,128,311.8
893,176,312.0
894,288,311.7
895,336,311.1
896,272,312.90000000000003
897,304,312.8
898,112,313.1
899,144,313.5
900,160,313.1
901,208,313.6
902,352,313.8
903,64,314.8
904,96,314.40000000000003
905,256,315.0
906,48,315.5
907,80,316.0
908,192,316.0
909,368,315.3
910,112,317.6
911,224,317.1
912,208,318.5
913,176,319.40000000000003
914,288,319.1
915,336,319.5
916,240,321.0
917,256,321.0
918,272,320.3
919,320,320.5
920,112,324.7
921,208,327.7
922,112,334.6
923,208,337.7
924,256,337.40000000000003
925,64,341.3
926,176,342.0
927,192,341.6
928,224,341.6
929,368,341.6
930,112,342.1
931,144,342.5
932,272,342.40000000000003
933,288,342.40000000000003
934,352,342.40000000000003
935,16,343.3
936,48,343.90000000000003
937,80,343.8
938,208,343.7
939,336,343.1
940,32,344.2
941,256,344.90000000000003
942,304,344.1
943,160,345.1
944,240,346.0
945,320,345.1
946,112,346.90000000000003
947,96,347.40000000000003
948,208,348.90000000000003
949,64,349.6
950,192,349.6
951,224,349.6
952,176,350.1
953,272,350.6
954,288,350.5
955,368,350.5
956,112,351.7
957,256,351.40000000000003
958,144,352.2
959,336,352.40000000000003
960,352,352.1
961,48,354.6
962,80,354.6
963,208,354.1
964,304,355.40000000000003
965,16,356.5
966,32,356.2
967,112,356.5
968,320,356.2
969,64,357.90000000000003
970,160,357.5
971,192,357.6
972,224,357.6
973,256,357.90000000000003
974,176,358.2
975,272,358.8
976,288,358.6
977,208,359.3
978,240,359.1
979,368,359.40000000000003
980,112,361.40000000000003
981,336,363.6
982,352,364.7
983,144,365.40000000000003
984,208,367.0
985,112,368.7
986,256,368.1
987,192,372.90000000000003
988,224,372.3
989,64,373.6
990,176,373.5
991,208,374.7
992,112,376.0
993,272,375.1
994,288,375.2
995,368,377.40000000000003
996,256,379.1
997,48,381.90000000000003
998,80,381.2
999,112,382.8
1000,208,382.2
1001,336,382.5
1002,320,383.6
1003,16,384.3
1004,144,384.90000000000003
1005,304,384.2
1006,352,384.2
1007,32,386.0
1008,224,385.7
1009,64,387.0
1010,176,386.6
1011,192,386.3
1012,240,387.7
1013,256,388.0
1014,112,389.0
1015,208,388.90000000000003
1016,272,388.1
1017,288,388.3
1018,160,389.5
1019,368,391.0
1020,112,395.2
1021,208,395.6
1022,256,396.90000000000003
1023,336,396.90000000000003
1024,224,397.6
1025,176,398.6
1026,192,398.40000000000003
1027,64,399.3
1028,80,399.2
1029,352,399.6
1030,48,400.3
1031,144,400.5
1032,272,400.3
1033,288,400.6
1034,16,401.90000000000003
1035,96,401.2
1036,112,401.2
1037,208,401.5
1038,304,401.6
1039,320,401.40000000000003
1040,368,401.90000000000003
1041,32,402.1
1042,160,402.90000000000003
1043,240,402.6
1044,256,402.7
1045,192,403.90000000000003
1046,224,403.6
1047,336,404.0
1048,64,404.6
1049,112,404.7
1050,128,404.40000000000003
1051,176,404.1
1052,80,405.5
1053,208,405.40000000000003
1054,272,405.5
1055,288,405.7
1056,352,405.5
1057,48,406.5
1058,144,406.40000000000003
1059,256,407.2
1060,320,407.8
1061,368,407.5
1062,32,408.90000000000003
1063,96,408.6
1064,112,408.2
1065,192,409.0
1066,224,408.7
1067,304,408.1
1068,16,409.7
1069,64,409.90000000000003
1070,160,409.8
1071,176,409.3
1072,208,409.3
1073,336,409.8
1074,240,410.1
1075,272,410.7
1076,288,410.8
1077,80,411.8
1078,112,411.7
1079,256,411.7
1080,352,411.40000000000003
1081,48,412.7
1082,144,412.3
1083,208,413.2
1084,224,413.8
1085,368,413.1
1086,176,414.5
1087,192,414.1
1088,304,414.6
1089,320,414.2
1090,32,415.7
1091,64,415.2
1092,96,416.0
1093,112,415.2
1094,272,415.90000000000003
1095,288,415.90000000000003
1096,336,415.6
1097,128,416.2
1098,160,416.7
1099,256,416.2
1100,16,417.5
1101,208,417.1
1102,240,417.6
1103,352,417.3
1104,48,418.90000000000003
1105,80,418.1
1106,112,418.7
1107,144,418.2
1108,224,418.90000000000003
1109,368,418.7
1110,176,419.7
1111,192,419.2
1112,64,420.5
1113,208,421.0
1114,256,420.7
1115,288,421.0
1116,320,420.6
1117,272,421.1
1118,304,421.1
1119,336,422.1
1120,112,424.1
1121,208,427.40000000000003
1122,32,428.7
1123,352,428.8
1124,112,430.0
1125,224,429.7
1126,256,429.2
1127,176,430.90000000000003
1128,192,430.40000000000003
1129,368,430.7
1130,64,432.0
1131,144,431.3
1132,272,432.5
1133,288,432.5
1134,80,433.1
1135,160,433.8
1136,208,433.8
1137,16,435.5
1138,48,435.3
1139,112,435.90000000000003
1140,336,435.40000000000003
1141,240,436.2
1142,256,437.7
1143,320,438.0
1144,96,440.0
1145,304,439.2
1146,208,440.2
1147,224,440.8
1148,112,441.5
1149,176,441.6
1150,192,441.3
1151,352,441.90000000000003
1152,368,442.0
1153,64,442.2
1154,144,443.0
1155,272,442.40000000000003
1156,288,442.40000000000003
1157,32,443.5
1158,256,444.0
1159,80,444.6
1160,208,444.90000000000003
1161,336,444.8
1162,48,445.7
1163,112,445.8
1164,160,446.1
1165,16,447.8
1166,224,447.7
1167,320,447.6
1168,176,448.6
1169,192,448.2
1170,240,448.1
1171,304,448.6
1172,64,449.3
1173,208,449.6
1174,256,449.8
1175,272,449.40000000000003
1176,288,449.40000000000003
1177,368,449.7
1178,112,450.1
1179,128,450.7
1180,352,450.2
1181,96,451.40000000000003
1182,144,451.2
1183,336,452.8
1184,32,453.40000000000003
1185,80,453.6
1186,48,454.6
1187,112,454.40000000000003
1188,208,454.3
1189,224,454.6
1190,176,455.6
1191,192,455.1
1192,256,455.6
1193,64,456.40000000000003
1194,160,456.3
1195,272,456.40000000000003
1196,288,456.40000000000003
1197,320,456.8
1198,304,458.0
1199,368,457.40000000000003
1200,16,458.90000000000003
1201,112,458.7
1202,208,459.0
1203,240,459.0
1204,352,458.5
1205,144,459.40000000000003
1206,336,460.8
1207,32,462.0
1208,80,461.7
1209,96,461.7
1210,176,461.8
1211,192,461.5
1212,224,461.3
1213,256,461.3
1214,48,462.1
1215,64,462.2
1216,112,462.1
1217,208,462.5
1218,272,462.2
1219,288,462.1
1220,368,463.0
1221,160,463.3
1222,304,463.90000000000003
1223,320,463.2
1224,352,463.7
1225,128,464.1
1226,144,464.3
1227,16,465.40000000000003
1228,112,465.3
1229,192,465.8
1230,208,466.0
1231,224,465.7
1232,240,465.2
1233,256,465.2
1234,336,465.7
1235,64,466.7
1236,80,467.0
1237,176,466.2
1238,272,466.6
1239,288,466.5
1240,32,467.6
1241,48,467.3
1242,96,467.7
1243,368,467.8
1244,112,468.5
1245,160,468.90000000000003
1246,320,468.5
1247,352,468.7
1248,144,469.2
1249,208,469.5
1250,256,469.1
1251,304,469.2
1252,176,470.6
1253,192,470.1
1254,224,470.1
1255,272,471.0
1256,288,470.90000000000003
1257,336,470.6
1258,16,471.8
1259,64,471.2
1260,112,471.7
1261,240,471.40000000000003
1262,48,472.5
1263,80,472.3
1264,208,473.0
1265,256,473.0
1266,368,472.6
1267,32,473.2
1268,96,473.7
1269,128,473.1
1270,320,473.8
1271,352,473.7
1272,112,474.90000000000003
1273,144,474.1
1274,160,474.5
1275,176,475.0
1276,192,474.40000000000003
1277,224,474.5
1278,304,474.5
1279,64,475.7
1280,272,475.40000000000003
1281,288,475.3
1282,336,475.5
1283,208,476.5
1284,256,476.90000000000003
1285,48,477.7
1286,80,477.6
1287,240,477.6
1288,368,477.40000000000003
1289,16,478.2
1290,32,478.8
1291,112,478.1
1292,144,479.0
1293,192,478.7
1294,224,478.90000000000003
1295,352,478.7
1296,96,479.7
1297,176,479.40000000000003
1298,208,480.0
1299,272,479.8
1300,288,479.7
1301,304,479.8
1302,320,479.1
1303,64,480.2
1304,160,480.1
1305,256,480.8
1306,336,480.40000000000003
1307,112,481.3
1308,48,482.90000000000003
1309,80,482.90000000000003
1310,128,482.1
1311,368,482.2
1312,144,484.0
1313,176,483.90000000000003
1314,192,483.1
1315,208,483.5
1316,224,483.3
1317,240,483.90000000000003
1318,352,483.7
1319,16,484.7
1320,32,484.5
1321,64,484.7
1322,112,484.5
1323,256,484.7
1324,272,484.3
1325,288,484.1
1326,320,484.5
1327,96,485.8
1328,160,485.8
1329,304,485.2
1330,336,485.3
1331,208,487.0
1332,368,487.0
1333,112,487.7
1334,192,487.5
1335,224,487.7
1336,48,488.1
1337,80,488.2
1338,144,489.0
1339,176,488.40000000000003
1340,256,488.6
1341,272,488.8
1342,288,488.5
1343,352,488.7
1344,64,489.2
1345,320,489.90000000000003
1346,32,490.2
1347,112,490.90000000000003
1348,208,490.5
1349,240,490.2
1350,304,490.6
1351,336,490.2
1352,16,491.2
1353,96,491.90000000000003
1354,128,491.2
1355,160,491.5
1356,192,491.90000000000003
1357,368,491.8
1358,176,492.90000000000003
1359,224,492.1
1360,256,492.5
1361,288,492.90000000000003
1362,48,493.3
1363,64,493.7
1364,80,493.5
1365,144,494.0
1366,208,494.0
1367,272,493.3
1368,352,493.7
1369,112,494.1
1370,32,495.90000000000003
1371,304,496.0
1372,320,495.3
1373,336,495.1
1374,192,496.3
1375,224,496.5
1376,240,496.5
1377,256,496.40000000000003
1378,368,496.6
1379,16,497.7
1380,96,498.0
1381,112,497.3
1382,160,497.2
1383,176,497.40000000000003
1384,208,497.5
1385,272,497.8
1386,288,497.3
1387,48,498.5
1388,64,498.2
1389,80,498.8
1390,144,499.0
1391,352,498.7
1392,336,500.0
1393,112,500.5
1394,128,500.3
1395,192,500.7
1396,208,501.0
1397,224,500.90000000000003
1398,256,500.3
1399,320,500.7
1400,32,501.8
1401,288,501.90000000000003
1402,304,501.5
1403,368,501.5
1404,176,502.2
1405,272,502.7
1406,64,503.3
1407,160,503.7
1408,240,503.5
1409,48,504.7
1410,112,504.1
1411,144,505.0
1412,208,504.90000000000003
1413,256,504.90000000000003
1414,352,504.6
1415,16,505.3
1416,80,505.2
1417,96,505.3
1418,192,505.90000000000003
1419,336,505.90000000000003
1420,224,506.1
1421,112,507.7
1422,176,507.5
1423,272,508.0
1424,288,507.1
1425,320,507.3
1426,368,507.3
1427,32,508.8
1428,64,508.7
1429,208,508.8
1430,304,508.1
1431,256,509.5
1432,144,511.0
1433,160,510.8
1434,352,510.7
1435,48,511.1
1436,80,511.7
1437,112,511.3
1438,192,511.1
1439,224,511.3
1440,240,511.2
1441,336,511.8
1442,96,513.0
1443,128,512.5
1444,176,512.8
1445,208,512.7
1446,288,512.3
1447,16,513.3
1448,272,513.3
1449,320,513.9
1450,368,513.1
1451,64,514.1
1452,112,514.9
1453,256,514.1
1454,304,514.7
1455,32,515.8
1456,144,517.0
1457,192,516.3
1458,208,516.6
1459,224,516.5
1460,352,516.8
1461,48,517.5
1462,160,517.9
1463,288,517.5
1464,336,517.7
1465,80,518.2
1466,112,518.5
1467,176,518.1
1468,240,518.9
1469,256,518.7
1470,272,518.6
1471,368,518.9
1472,64,519.5
1473,96,520.7
1474,208,520.5
1475,320,520.5
1476,16,521.4
1477,192,521.6
1478,224,522.0
1479,304,521.4
1480,112,522.4
1481,32,523.6
1482,144,523.8
1483,256,524.0
1484,288,523.4
1485,352,523.6
1486,48,525.0
1487,176,524.3
1488,208,525.0
1489,272,524.9
1490,336,524.6
1491,368,525.9
1492,64,526.1
1493,80,526.1
1494,112,526.5
1495,160,526.7
1496,128,527.9
1497,192,527.9
1498,224,528.4
1499,240,528.7
1500,320,528.8
1501,208,529.5
1502,256,529.4
1503,288,529.8
1504,304,529.9
1505,96,530.8
1506,112,530.6
1507,176,530.8
1508,16,531.5
1509,144,531.3
1510,272,531.4
1511,336,531.9
1512,352,531.2
1513,32,532.6
1514,64,532.7
1515,368,533.0
1516,48,533.1
1517,208,534.0
1518,80,534.3
1519,112,534.7
1520,192,534.2
1521,224,534.8
1522,256,534.8
1523,160,535.8
1524,288,536.2
1525,176,537.3
1526,272,537.9
1527,320,537.1
1528,112,538.8
1529,144,538.8
1530,208,538.5
1531,240,538.6
1532,304,538.4
1533,352,538.8
1534,64,539.3
1535,336,539.2
1536,96,540.9
1537,192,540.5
1538,256,540.2
1539,368,540.1
1540,48,541.2
1541,224,541.2
1542,16,542.9
1543,32,543.1
1544,112,544.5
1545,208,544.6
1546,288,544.9
1547,80,545.6
1548,176,547.2
1549,256,548.8000000000001
1550,272,548.5
1551,64,551.0
