,senders,times
0,16,0.1
1,96,0.1
2,128,0.1
3,176,0.1
4,80,2.5
5,112,2.5
6,176,4.0
7,16,4.4
8,48,5.0
9,64,4.4
10,32,5.8
11,96,5.4
12,160,5.5
13,112,6.4
14,128,6.7
15,144,6.6000000000000005
16,80,7.5
17,176,7.9
18,16,8.700000000000001
19,96,10.700000000000001
20,112,10.3
21,64,11.6
22,176,11.8
23,16,13.0
24,48,12.8
25,80,12.5
26,32,13.6
27,128,13.3
28,160,13.6
29,112,14.200000000000001
30,96,16.0
31,176,15.700000000000001
32,144,16.2
33,16,17.3
34,80,17.5
35,64,18.8
36,112,18.1
37,128,19.900000000000002
38,176,19.6
39,48,20.6
40,16,21.400000000000002
41,32,21.2
42,80,21.8
43,96,21.2
44,112,21.6
45,160,21.400000000000002
46,176,22.7
47,64,23.6
48,144,23.2
49,16,24.7
50,96,25.0
51,112,24.7
52,128,24.3
53,48,25.6
54,80,25.400000000000002
55,176,25.8
56,32,26.1
57,160,26.5
58,16,28.0
59,112,27.8
60,64,28.3
61,80,29.0
62,96,28.8
63,128,28.7
64,144,28.900000000000002
65,176,28.900000000000002
66,32,31.0
67,48,30.6
68,112,30.900000000000002
69,16,31.3
70,160,31.6
71,176,32.0
72,64,33.0
73,80,32.6
74,96,32.6
75,112,34.0
76,128,33.1
77,16,34.6
78,144,34.6
79,32,35.9
80,48,35.6
81,176,35.1
82,80,36.2
83,96,36.4
84,160,36.7
85,16,37.9
86,64,37.7
87,112,37.1
88,128,37.5
89,176,38.2
90,80,39.800000000000004
91,32,40.800000000000004
92,48,40.6
93,96,40.2
94,112,40.2
95,144,40.300000000000004
96,16,41.300000000000004
97,176,41.9
98,112,47.4
99,176,49.6
100,16,51.0
101,80,53.4
102,112,54.6
103,96,56.0
104,176,57.300000000000004
105,128,58.7
106,16,60.7
107,32,62.0
108,48,61.800000000000004
109,64,61.4
110,80,61.7
111,112,61.300000000000004
112,160,61.7
113,176,61.800000000000004
114,96,62.300000000000004
115,144,62.7
116,16,64.0
117,128,63.5
118,112,64.4
119,176,64.9
120,80,65.3
121,32,66.9
122,48,66.8
123,64,66.1
124,96,66.1
125,160,66.8
126,16,67.3
127,112,67.5
128,128,67.9
129,176,68.0
130,80,68.9
131,144,68.4
132,96,69.9
133,16,70.60000000000001
134,64,70.8
135,112,70.60000000000001
136,32,71.8
137,48,71.8
138,160,71.9
139,176,71.10000000000001
140,80,72.5
141,128,72.3
142,16,73.9
143,96,73.7
144,112,73.7
145,144,74.10000000000001
146,176,74.2
147,64,75.5
148,32,76.7
149,48,76.8
150,80,76.10000000000001
151,112,76.8
152,128,76.7
153,160,77.0
154,16,77.2
155,96,77.5
156,176,77.3
157,80,79.7
158,112,79.9
159,144,79.8
160,16,80.5
161,64,80.2
162,176,80.4
163,96,81.60000000000001
164,128,81.10000000000001
165,32,83.7
166,48,84.2
167,112,84.8
168,160,85.8
169,176,85.3
170,16,86.2
171,80,86.60000000000001
172,96,89.10000000000001
173,112,89.7
174,176,90.2
175,16,91.9
176,64,91.5
177,128,91.10000000000001
178,80,93.5
179,112,94.60000000000001
180,176,95.10000000000001
181,32,96.4
182,48,96.4
183,96,96.60000000000001
184,16,97.60000000000001
185,144,97.8
186,112,99.5
187,160,99.2
188,176,100.0
189,80,100.4
190,128,101.10000000000001
191,16,102.7
192,64,102.10000000000001
193,96,103.2
194,112,103.7
195,176,104.2
196,80,106.0
197,32,106.3
198,48,106.10000000000001
199,16,107.4
200,112,107.9
201,128,108.8
202,160,108.8
203,176,108.4
204,96,109.2
205,144,109.9
206,64,110.5
207,80,111.60000000000001
208,16,112.10000000000001
209,112,112.10000000000001
210,176,112.60000000000001
211,32,115.5
212,48,115.2
213,96,115.2
214,16,116.8
215,112,116.3
216,128,116.5
217,176,116.8
218,80,117.2
219,64,118.9
220,160,118.4
221,112,120.5
222,176,121.0
223,16,121.3
224,80,121.9
225,96,121.2
226,144,121.3
227,32,122.7
228,48,122.5
229,128,122.5
230,112,123.7
231,16,124.8
232,64,124.10000000000001
233,160,124.3
234,176,124.2
235,80,125.7
236,96,125.2
237,112,126.9
238,48,128.0
239,128,127.3
240,144,127.60000000000001
241,176,127.4
242,16,128.3
243,32,128.1
244,64,129.2
245,80,129.5
246,96,129.2
247,160,129.9
248,112,130.1
249,176,130.6
250,16,131.8
251,128,132.1
252,32,133.5
253,48,133.5
254,80,133.3
255,96,133.2
256,112,133.3
257,144,133.9
258,176,133.8
259,64,134.3
260,16,135.3
261,160,135.5
262,112,136.5
263,128,136.9
264,176,137.0
265,80,137.1
266,96,137.20000000000002
267,16,138.8
268,32,138.9
269,48,139.0
270,64,139.4
271,112,139.70000000000002
272,80,140.9
273,144,140.20000000000002
274,176,140.20000000000002
275,96,141.3
276,160,141.1
277,128,142.5
278,16,143.4
279,112,144.0
280,176,144.5
281,80,146.6
282,96,147.4
283,16,148.20000000000002
284,32,148.3
285,48,148.3
286,64,148.1
287,112,148.3
288,176,148.8
289,128,150.4
290,160,151.0
291,16,153.0
292,80,152.3
293,112,152.6
294,144,152.5
295,96,153.5
296,176,153.1
297,64,156.8
298,112,156.9
299,16,157.8
300,32,157.8
301,48,157.70000000000002
302,80,158.0
303,176,157.4
304,128,158.3
305,96,159.6
306,160,160.9
307,112,161.20000000000002
308,176,161.6
309,16,162.20000000000002
310,80,163.0
311,144,163.3
312,64,164.1
313,96,164.70000000000002
314,112,165.0
315,128,164.8
316,32,165.4
317,48,165.4
318,176,165.4
319,16,166.3
320,80,167.70000000000002
321,112,168.8
322,160,168.5
323,96,169.8
324,176,169.20000000000002
325,16,170.4
326,64,170.9
327,128,171.1
328,32,172.70000000000002
329,48,172.70000000000002
330,80,172.4
331,112,172.6
332,144,172.3
333,176,173.0
334,16,174.5
335,96,174.9
336,112,176.4
337,160,176.1
338,176,176.8
339,64,177.70000000000002
340,80,177.1
341,128,177.4
342,16,178.6
343,32,180.0
344,48,180.0
345,96,180.0
346,112,180.20000000000002
347,176,180.6
348,112,194.9
349,16,201.5
350,80,201.8
351,112,201.8
352,176,201.20000000000002
353,96,202.20000000000002
354,128,202.70000000000002
355,32,203.70000000000002
356,48,203.4
357,64,203.1
358,144,204.0
359,160,203.5
360,176,204.5
361,16,205.1
362,80,205.8
363,112,205.1
364,96,206.4
365,128,207.8
366,176,207.8
367,16,208.70000000000002
368,64,208.5
369,112,208.4
370,32,209.5
371,48,209.20000000000002
372,80,209.8
373,160,209.5
374,96,210.6
375,144,210.8
376,112,211.70000000000002
377,176,211.1
378,16,212.3
379,128,212.9
380,64,213.9
381,80,213.8
382,48,215.0
383,96,214.8
384,112,215.0
385,176,214.4
386,16,215.9
387,32,215.3
388,160,215.5
389,80,217.8
390,128,218.0
391,144,217.6
392,176,217.70000000000002
393,96,219.0
394,112,218.3
395,16,219.5
396,64,219.3
397,48,220.8
398,176,221.0
399,32,221.1
400,112,221.8
401,160,221.6
402,80,222.1
403,16,223.70000000000002
404,128,224.0
405,96,224.1
406,176,224.8
407,112,225.6
408,64,226.20000000000002
409,80,226.9
410,144,226.20000000000002
411,16,227.9
412,32,228.6
413,48,228.3
414,176,228.6
415,96,229.20000000000002
416,112,229.4
417,160,229.3
418,128,230.4
419,80,231.70000000000002
420,16,232.1
421,176,232.4
422,64,233.1
423,112,233.20000000000002
424,96,234.3
425,48,235.8
426,144,235.4
427,16,236.3
428,32,236.1
429,80,236.5
430,112,237.0
431,128,236.8
432,160,237.0
433,176,236.20000000000002
434,64,240.0
435,96,239.4
436,176,240.0
437,16,240.5
438,112,240.8
439,80,241.4
440,128,244.9
441,176,244.8
442,16,246.0
443,48,245.3
444,112,245.5
445,32,246.1
446,96,246.6
447,80,248.0
448,160,248.3
449,144,249.3
450,176,249.6
451,64,250.70000000000002
452,112,250.20000000000002
453,16,251.5
454,96,253.8
455,80,254.6
456,112,254.9
457,128,254.4
458,176,254.4
459,16,257.0
460,48,256.8
461,32,258.0
462,112,259.6
463,176,259.2
464,96,261.0
465,160,260.8
466,16,261.7
467,64,261.2
468,80,261.2
469,112,262.9
470,128,262.1
471,144,262.1
472,176,262.5
473,48,263.7
474,32,264.2
475,16,265.2
476,80,265.1
477,96,265.1
478,176,265.8
479,64,266.4
480,112,266.2
481,160,266.6
482,128,267.1
483,16,268.7
484,80,269.0
485,144,268.7
486,32,269.8
487,48,269.4
488,96,269.2
489,112,269.5
490,176,269.1
491,64,271.6
492,16,272.2
493,80,272.9
494,112,272.8
495,128,272.1
496,160,272.4
497,176,272.4
498,96,273.3
499,16,275.7
500,32,275.40000000000003
501,48,275.1
502,144,275.3
503,176,275.7
504,64,276.8
505,80,276.8
506,112,276.1
507,96,277.40000000000003
508,128,277.1
509,160,278.2
510,176,279.0
511,16,279.2
512,112,279.40000000000003
513,32,281.0
514,48,280.8
515,80,280.7
516,96,282.3
517,176,283.90000000000003
518,16,285.0
519,64,284.5
520,112,284.3
521,128,284.2
522,144,285.7
523,80,287.7
524,176,288.90000000000003
525,96,290.0
526,112,289.2
527,16,290.8
528,160,290.8
529,48,293.40000000000003
530,176,293.90000000000003
531,32,294.1
532,80,294.7
533,112,294.1
534,128,294.5
535,16,296.6
536,64,296.2
537,96,297.7
538,112,299.0
539,176,298.90000000000003
540,16,301.90000000000003
541,80,301.5
542,144,302.40000000000003
543,160,302.90000000000003
544,176,303.0
545,48,303.8
546,96,303.8
547,112,303.1
548,128,303.3
549,32,304.40000000000003
550,64,305.0
551,16,306.5
552,80,306.8
553,112,307.2
554,176,307.1
555,96,309.5
556,128,310.6
557,16,311.1
558,112,311.3
559,160,311.90000000000003
560,176,311.2
561,32,313.0
562,48,312.40000000000003
563,64,312.90000000000003
564,80,312.1
565,144,313.3
566,16,315.7
567,96,315.2
568,112,315.40000000000003
569,176,315.3
570,80,317.40000000000003
571,128,317.90000000000003
572,112,319.5
573,176,319.40000000000003
574,16,320.3
575,48,321.0
576,64,320.8
577,96,320.90000000000003
578,160,320.90000000000003
579,112,327.0
580,176,327.40000000000003
581,80,328.7
582,16,330.6
583,112,334.5
584,176,335.40000000000003
585,96,338.3
586,16,340.90000000000003
587,80,341.6
588,112,341.40000000000003
589,128,341.8
590,176,341.90000000000003
591,32,342.7
592,48,343.40000000000003
593,64,343.2
594,96,345.0
595,160,344.40000000000003
596,16,345.8
597,112,345.7
598,144,345.5
599,176,346.2
600,80,347.40000000000003
601,112,350.0
602,128,349.8
603,16,350.7
604,176,350.5
605,64,352.0
606,96,351.2
607,32,352.40000000000003
608,48,352.90000000000003
609,80,353.2
610,112,354.3
611,160,354.5
612,176,354.8
613,16,355.6
614,96,357.40000000000003
615,128,357.8
616,144,358.0
617,80,359.0
618,112,358.6
619,176,359.1
620,16,360.5
621,64,360.8
622,112,364.3
623,176,365.3
624,32,366.90000000000003
625,48,366.40000000000003
626,96,366.8
627,16,368.0
628,80,368.7
629,112,370.3
630,176,371.5
631,128,372.8
632,16,375.5
633,112,376.3
634,96,377.7
635,160,377.8
636,176,377.7
637,80,378.40000000000003
638,64,380.7
639,16,382.6
640,112,382.1
641,176,383.40000000000003
642,48,384.5
643,32,386.2
644,80,386.40000000000003
645,96,386.6
646,128,386.1
647,112,387.40000000000003
648,16,388.90000000000003
649,176,388.8
650,144,391.6
651,112,392.7
652,64,394.5
653,80,394.3
654,160,394.90000000000003
655,176,394.2
656,16,395.2
657,96,395.3
658,112,398.0
659,128,398.0
660,48,399.3
661,176,399.6
662,16,401.3
663,32,401.3
664,80,401.40000000000003
665,96,402.0
666,112,402.0
667,64,402.90000000000003
668,176,402.90000000000003
669,128,403.8
670,144,403.40000000000003
671,160,403.5
672,16,404.90000000000003
673,48,405.2
674,80,405.40000000000003
675,112,405.40000000000003
676,96,406.2
677,176,406.2
678,32,407.1
679,16,408.5
680,64,408.3
681,112,408.8
682,128,408.90000000000003
683,80,409.40000000000003
684,160,409.5
685,176,409.5
686,96,410.40000000000003
687,144,410.2
688,48,411.1
689,16,412.1
690,32,412.90000000000003
691,112,412.2
692,176,412.8
693,64,413.7
694,80,413.40000000000003
695,128,414.0
696,96,414.6
697,16,415.7
698,112,415.6
699,160,415.5
700,48,417.0
701,144,417.0
702,176,416.1
703,80,417.40000000000003
704,32,418.7
705,96,418.8
706,112,419.0
707,16,419.3
708,64,419.1
709,128,419.1
710,176,419.40000000000003
711,80,422.0
712,160,422.90000000000003
713,112,424.0
714,176,424.6
715,16,425.40000000000003
716,96,426.6
717,48,427.5
718,80,429.5
719,112,429.1
720,176,429.8
721,128,430.2
722,16,431.5
723,64,431.8
724,32,432.7
725,96,434.8
726,112,434.2
727,176,435.0
728,144,435.5
729,80,437.0
730,16,437.6
731,160,438.2
732,112,439.3
733,176,440.2
734,48,441.2
735,128,441.2
736,16,442.6
737,64,442.6
738,80,442.90000000000003
739,96,442.1
740,32,443.6
741,112,443.3
742,176,444.2
743,16,447.0
744,160,447.0
745,80,448.0
746,96,447.6
747,112,447.3
748,144,447.1
749,128,448.1
750,176,448.2
751,48,449.3
752,64,450.1
753,16,451.40000000000003
754,32,451.7
755,112,451.3
756,176,452.2
757,80,453.1
